,DEPT,GR,SP,RHOB,DPHI,NPHI,VSHALE,PHIT,PHIE
1363,926.5,52.512,-44.1509,2.6285,0.047642,0.13741199999999998,0.7524155475121415,0.10283923839663535,0.025461396532699323
1364,927.0,55.3766,-45.2007,2.633,0.045048000000000005,0.13042199999999998,0.7460024011118239,0.09756848975975799,0.024782162126124125
1365,927.5,58.6502,-45.6689,2.6331,0.044946,0.130708,0.7431422037936406,0.09773618618505635,0.025104301393108003
1366,928.0,57.8232,-45.3408,2.632,0.045633,0.13772700000000002,0.7451465411283179,0.10259409636523928,0.026146460318495896
1367,928.5,55.159,-44.2828,2.6272,0.048402,0.150874,0.7516097806896973,0.11203954096657126,0.027829526152112278
1368,929.0,54.5565,-42.9276,2.619,0.053212,0.169085,0.7598885918934605,0.12534204037153696,0.030096053808556462
1369,929.5,55.9774,-41.9396,2.6127,0.056889,0.19010200000000002,0.7659242069091909,0.14031238135852447,0.03284373194695667
1370,930.0,57.2059,-41.892,2.6135,0.056433,0.210691,0.7662149916002322,0.15423258567825412,0.036057266338308545
1371,930.5,56.8608,-42.9399,2.6202,0.052538,0.226888,0.7598134521518679,0.1646790909435682,0.03955370235650424
1372,931.0,55.7004,-44.7072,2.6253,0.049530000000000005,0.238064,0.7490171541586488,0.17194139844144574,0.04315434149877572
1373,931.5,57.043,-46.4512,2.6197,0.05282,0.24642299999999998,0.7383631940499099,0.1782052851755525,0.046625061616756495
1374,932.0,60.8629,-47.4114,2.5965,0.066385,0.253767,0.7324974070680229,0.1854786490596694,0.04961601955698178
1375,932.5,67.9785,-47.1799,2.5548,0.09075,0.26182500000000003,0.7339116225297047,0.19594373315444413,0.05213835003053856
1376,933.0,83.8702,-45.9026,2.5001,0.122777,0.272545,0.7417145487033813,0.21137049079046014,0.05459392260460179
1377,933.5,105.1134,-44.1668,2.4336,0.161648,0.287299,0.7523184156510585,0.2330995402236993,0.05773446343361566
1378,934.0,122.5839,-42.6479,2.341,0.215761,0.30578299999999997,0.761597257399432,0.2646280901661802,0.06308806246476778
1379,934.5,131.7711,-41.7881,2.2061,0.294687,0.32495199999999996,0.7668497086044168,0.31018883786574264,0.07232061793605521
1380,935.0,128.7659,-41.6965,2.0495,0.38624400000000003,0.33903300000000003,0.7674092858670089,0.3634059731381695,0.08452485481240145
1381,935.5,116.4379,-42.2252,1.9287,0.45692900000000003,0.34293100000000004,0.7641794987629433,0.40397139861752596,0.09526473770741979
1382,936.0,106.0302,-43.1019,1.8843,0.48289499999999996,0.33704500000000004,0.7588238067747947,0.41640539925053804,0.10042706902966654
1383,936.5,99.9528,-44.0641,1.917,0.46372,0.32618499999999995,0.7529458019487462,0.40089455759900255,0.09904268343073376
1384,937.0,93.8943,-44.9569,2.0044,0.412647,0.314232,0.7474917563150983,0.3667555701233452,0.09260880487350069
1385,937.5,88.6652,-45.7455,2.1187,0.345779,0.302172,0.7426742603622591,0.3247083571645485,0.08355581817392317
1386,938.0,85.7813,-46.4196,2.2352,0.277663,0.290046,0.73855623598766,0.2839220171851771,0.074229640858869
1387,938.5,82.479,-46.8555,2.3317,0.221232,0.278988,0.7358933568526833,0.25177162466012726,0.0664945586287324
1388,939.0,78.8168,-46.7853,2.3928,0.18552,0.27132,0.7363222031827484,0.23241365364367042,0.061282320143010806
1389,939.5,79.287,-45.9415,2.4217,0.16862200000000002,0.269285,0.7414769116344422,0.22466396029292282,0.05808082085936346
1390,940.0,83.4139,-44.2439,2.4351,0.160778,0.273692,0.7518474177586365,0.22445141584316192,0.05569819842921071
1391,940.5,85.819,-41.8426,2.4416,0.156944,0.28342,0.7665167723510187,0.22908329875396855,0.05348710799355244
1392,941.0,85.558,-39.0205,2.439,0.15845800000000002,0.29607,0.783756761354959,0.23745145047356522,0.0513472706713663
1393,941.5,86.9016,-36.0934,2.4256,0.166312,0.308843,0.8016381871773726,0.24803596512703555,0.04920086368780877
1394,942.0,91.6931,-33.3884,2.4078,0.176734,0.318946,0.8181628214056631,0.2578385712728024,0.04688463833304123
1395,942.5,97.8675,-31.241,2.3971,0.183004,0.32394,0.8312811206817556,0.2630851455479765,0.04438743092213181
1396,943.0,101.7369,-29.9198,2.4,0.181294,0.322875,0.839352228534775,0.26183561642851416,0.042063308269464264
1397,943.5,101.9636,-29.4878,2.4139,0.17313900000000002,0.317701,0.841991282873637,0.25584276296389546,0.0404253867619893
1398,944.0,100.1361,-29.7335,2.4335,0.161718,0.312906,0.8404903207184093,0.24906111334369324,0.03972765831096841
1399,944.5,96.4915,-30.2669,2.4553,0.14892899999999998,0.313015,0.8372318216805645,0.24511042130639812,0.03989617676315176
1400,945.0,93.6217,-30.7006,2.4752,0.137324,0.320374,0.8345823821741654,0.24647249425848716,0.040770892859830654
1401,945.5,95.6102,-30.7659,2.486,0.130998,0.33442,0.8341834695622958,0.2539657579320488,0.042111720830274174
1402,946.0,101.2153,-30.3327,2.4849,0.131664,0.351798,0.8368298546076546,0.26560990352394614,0.043339606575649135
1403,946.5,106.5883,-29.3971,2.4773,0.136102,0.366974,0.8425453621063564,0.2767613331735487,0.043577355497803144
1404,947.0,108.4188,-28.0695,2.4704,0.140098,0.375141,0.8506555670606921,0.2831591597361809,0.04228824414237083
1405,947.5,108.7062,-26.5633,2.4651,0.143231,0.375451,0.8598568254986408,0.2841465931187632,0.039821205583409534
1406,948.0,112.349,-25.1799,2.4574,0.14771800000000002,0.370056,0.8683079083050796,0.28174638476828767,0.03710377073761765
1407,948.5,115.862,-24.2405,2.446,0.154389,0.362117,0.8740466297076881,0.27835650253766303,0.03505993963739913
1408,949.0,115.1678,-23.9269,2.4347,0.16102,0.354611,0.8759623876721954,0.2753873651068618,0.034158391233100514
1409,949.5,113.9628,-24.1349,2.4289,0.16441199999999997,0.34983,0.87469173187941,0.27332428966705463,0.034249793373469097
1410,950.0,112.6697,-24.517,2.4294,0.164119,0.34897500000000004,0.8723575127523749,0.2726890140673071,0.0348067040006537
1411,950.5,110.5903,-24.7207,2.431,0.163138,0.35164900000000004,0.8711131253245366,0.2741085790749717,0.035328998078705244
1412,951.0,110.0466,-24.609,2.4295,0.164033,0.355625,0.8717954919209505,0.2769259519384198,0.03550315544258761
1413,951.5,109.0746,-24.2832,2.4265,0.16581900000000002,0.357778,0.8737857787348423,0.2788378005624417,0.03519329585727792
1414,952.0,108.7224,-23.9429,2.4264,0.165841,0.356199,0.875864644918904,0.2778317520388913,0.034488743192150784
1415,952.5,113.4729,-23.7369,2.4303,0.163561,0.351475,0.8771230828675282,0.27412303473622934,0.033683393423385354
1416,953.0,120.9298,-23.7012,2.4344,0.16114699999999998,0.34568600000000005,0.877341171385809,0.2696916444803213,0.033080061198991054
1417,953.5,126.1751,-23.7889,2.4352,0.160706,0.34051200000000004,0.8768054189193316,0.2662469160196978,0.03280017728306657
1418,954.0,127.6572,-23.9619,2.4326,0.162194,0.336443,0.8757485753993709,0.2641029968449809,0.03281517359928433
1419,954.5,126.5597,-24.3084,2.4281,0.164878,0.33325099999999996,0.8736318338984086,0.2629077631841631,0.03322317188745418
1420,955.0,123.3555,-25.1032,2.4198,0.16971499999999998,0.33062600000000003,0.8687764626286693,0.26278958607696007,0.03448417906936651
1421,955.5,118.9786,-26.7114,2.4062,0.17769,0.328277,0.8589520941384893,0.26395030292556965,0.03722963747916298
1422,956.0,116.4179,-29.3474,2.3905,0.186858,0.325561,0.8428489755337671,0.26542972411261706,0.04171255306808732
1423,956.5,114.7309,-32.8944,2.3763,0.19512000000000002,0.321321,0.8211806289135283,0.2658185466074555,0.04753350532746517
1424,957.0,111.5404,-36.9755,2.3591,0.20521699999999998,0.314491,0.7962495070099882,0.2655358790916964,0.05410306627146931
1425,957.5,107.5205,-41.1855,2.3278,0.223535,0.304794,0.770530945050246,0.2672707229205998,0.06133036020432759
1426,958.0,103.4774,-45.2255,2.2757,0.253993,0.292757,0.7458508998442226,0.2740612204398864,0.06965241256239128
1427,958.5,102.2849,-48.8428,2.2117,0.291399,0.27930499999999997,0.7237530960017106,0.28541606491751653,0.07884530428483874
1428,959.0,104.0821,-51.6625,2.1618,0.32060099999999997,0.26514,0.706527768410764,0.29418040451481464,0.0863337798027868
1429,959.5,102.5436,-53.0857,2.1519,0.326353,0.249938,0.6978335505055133,0.2906675802811521,0.0878299907167094
1430,960.0,92.8525,-52.4938,2.1928,0.302479,0.230771,0.701449421485079,0.26902490580055965,0.0803175412616792
1431,960.5,77.3476,-49.7946,2.2796,0.251685,0.204602,0.7179386239653014,0.22935487527955448,0.06469215172161781
1432,961.0,64.6345,-45.8081,2.395,0.184224,0.181111,0.7422918418400074,0.18267413130626897,0.04707661392241522
1433,961.5,60.303,-41.912,2.5064,0.119061,0.16680499999999998,0.7660928131586182,0.14491278367694133,0.033896141567227055
1434,962.0,58.5438,-39.1602,2.5812,0.075334,0.162174,0.7829033449402854,0.1264429077330951,0.027450332324879072
1435,962.5,51.6004,-37.7029,2.611,0.057898,0.16670000000000001,0.7918058770884878,0.12478194661889196,0.025978867931511343
1436,963.0,46.3242,-36.9409,2.6017,0.063337,0.17996700000000002,0.7964608757139803,0.13490681350102376,0.02745881468021576
1437,963.5,56.8697,-36.1225,2.5555,0.09032299999999999,0.202023,0.8014604175448242,0.15647929073522795,0.031067333045454212
1438,964.0,86.6214,-34.8817,2.4814,0.133685,0.229436,0.8090403680625554,0.18776655362577224,0.03585583197053992
1439,964.5,125.381,-33.4243,2.4029,0.179586,0.251114,0.817943511102966,0.2182995332015165,0.03974284654252958
1440,965.0,155.2111,-32.3059,2.3445,0.213753,0.266524,0.8247757295580195,0.2415837200485579,0.042331331096168226
1441,965.5,165.1423,-32.008,2.3194,0.228442,0.274225,0.8265955774458597,0.2523738278714732,0.04376273788983082
1442,966.0,158.9707,-32.6582,2.3309,0.221703,0.2721,0.8226235563089893,0.24818403474941736,0.04402200146473787
1443,966.5,135.9616,-34.0435,2.3747,0.196096,0.261849,0.8141608665505973,0.23132070812726646,0.04298843994727341
1444,967.0,100.2792,-35.7761,2.4355,0.160553,0.24817799999999998,0.8035765481535783,0.2090090733592683,0.04105428365644947
1445,967.5,72.9359,-37.4766,2.4871,0.130331,0.236188,0.79318832615535,0.19074975872199684,0.0394492768867593
1446,968.0,66.6857,-38.9474,2.5099,0.117045,0.232085,0.7842033235590581,0.18379741463089191,0.039662871215784226
1447,968.5,72.0384,-40.2267,2.5087,0.117721,0.238622,0.7763881795412201,0.18814714019219106,0.042071924532489126
1448,969.0,73.2689,-41.4356,2.5009,0.122293,0.251325,0.7690031036378632,0.19763581845657432,0.04565326067345939
1449,969.5,71.2176,-42.6099,2.4944,0.1261,0.265255,0.7618293964384985,0.20767935023131212,0.04946311619185208
1450,970.0,72.5241,-43.7197,2.4882,0.129686,0.277538,0.7550497147133388,0.21661694305847823,0.05306038200009868
1451,970.5,72.5625,-44.7117,2.4814,0.133657,0.285407,0.7489896640092856,0.22284675148855101,0.05593683796558043
1452,971.0,69.8743,-45.4213,2.4744,0.137755,0.286364,0.7446547729008217,0.22470066813541076,0.057376243134373554
1453,971.5,71.4149,-45.6153,2.4673,0.141921,0.27936900000000003,0.7434696420171661,0.22157234529832465,0.0568400330584753
1454,972.0,78.0609,-45.3458,2.4617,0.145184,0.265885,0.7451159965179145,0.2142116092570615,0.054599112559780005
1455,972.5,82.2266,-45.194,2.4621,0.144992,0.248454,0.7460433308897645,0.2034110004154151,0.05165758012587955
1456,973.0,78.0433,-45.9745,2.472,0.139169,0.226635,0.741275317205779,0.1880577488246629,0.048655181411656194
1457,973.5,68.064,-48.1014,2.4912,0.127935,0.20047399999999999,0.7282822508323407,0.16816240498547824,0.045692710177274526
1458,974.0,56.7645,-51.1667,2.5147,0.114234,0.178964,0.7095565719783745,0.15012914449233367,0.04360402337230732
1459,974.5,48.5317,-54.0339,2.5349,0.102418,0.164419,0.6920410705885947,0.1369727240822055,0.04218197346691983
1460,975.0,46.6799,-55.3684,2.5472,0.095234,0.15664,0.683888714071902,0.1296256231537577,0.04097612242436538
1461,975.5,49.9815,-54.3383,2.5525,0.09211499999999999,0.155297,0.6901815147072299,0.1276760185665264,0.039556390680492805
1462,976.0,56.3792,-51.1455,2.5537,0.09138299999999999,0.159479,0.7096860811264852,0.12997000448180343,0.037732101337120634
1463,976.5,65.5405,-47.0778,2.5518,0.09251799999999999,0.167118,0.7345353434741441,0.13507036360356775,0.03585640768084358
1464,977.0,72.9206,-43.9288,2.5476,0.09499200000000001,0.175071,0.7537723391062647,0.14084270500277962,0.03467936980678081
1465,977.5,71.1575,-43.0069,2.5442,0.09696199999999999,0.180562,0.759404154372461,0.14492112559595996,0.03486742076205477
1466,978.0,64.3113,-44.3875,2.5443,0.096921,0.18279499999999999,0.7509701765478481,0.1463005336046318,0.036433196054517065
1467,978.5,59.8599,-47.0772,2.5472,0.095219,0.182879,0.7345390088273924,0.14579332392465713,0.03870244027538852
1468,979.0,57.0053,-49.9682,2.5506,0.093208,0.18266200000000002,0.7168781150920921,0.1450054093956498,0.041054204829939225
1469,979.5,54.1467,-52.595,2.5526,0.09206400000000001,0.183742,0.7008311985705122,0.14532188868164356,0.04347577525835675
1470,980.0,49.8089,-54.9657,2.552,0.09237000000000001,0.186951,0.6863487769937995,0.14744981061534126,0.04624781343153444
1471,980.5,43.0653,-56.9117,2.5492,0.094025,0.19267900000000002,0.6744608146247595,0.15160128242531462,0.049352157982578686
1472,981.0,38.2988,-57.884,2.5447,0.096684,0.20169499999999999,0.668521109685696,0.1581592059935178,0.05242643809572269
1473,981.5,40.9896,-57.4005,2.5385,0.100283,0.21503599999999998,0.6714747735117139,0.16777538762434732,0.05511844721844869
1474,982.0,48.619,-55.5518,2.5302,0.105155,0.231354,0.6827683377623018,0.1796973112500574,0.057005676747500726
1475,982.5,55.346,-53.0694,2.5191,0.11161,0.246641,0.6979331259354288,0.19142697691417476,0.05782374852809561
1476,983.0,63.3377,-51.029,2.5063,0.11911,0.259652,0.7103977705488868,0.20199796187585656,0.058499060103829034
1477,983.5,73.2423,-50.4263,2.4935,0.12659800000000002,0.270319,0.7140796178869239,0.2110680167209139,0.06034864799269285
1478,984.0,76.2852,-51.6626,2.481,0.133906,0.27792,0.7065271575185559,0.21814025675697732,0.06401824121010218
1479,984.5,67.9845,-54.132,2.4694,0.140691,0.281413,0.6914417853324781,0.2224716094808504,0.06864544263562133
1480,985.0,57.0114,-56.4768,2.4638,0.143956,0.279815,0.6771175848376555,0.22250816182895403,0.07184397268466647
1481,985.5,51.8014,-57.6646,2.4721,0.139121,0.273342,0.6698614071902013,0.21687611856195693,0.07159917659609553
1482,986.0,50.5798,-57.9743,2.4975,0.12426500000000001,0.26363800000000004,0.667969474021809,0.20609073883728984,0.06842841641537935
1483,986.5,48.2997,-58.8286,2.535,0.10236,0.25286200000000003,0.6627506218882679,0.1928947389692109,0.06505363075839125
1484,987.0,43.1232,-61.5591,2.573,0.08012999999999999,0.242716,0.6460702101469196,0.1807372036355548,0.06396828050136531
1485,987.5,36.5214,-66.2706,2.5983,0.06535,0.235165,0.617288023763707,0.172587948195985,0.06605147472865239
1486,988.0,32.2229,-71.7516,2.6024,0.06292500000000001,0.232731,0.5838050218393965,0.1704747400437965,0.07095073070946244
1487,988.5,31.8248,-76.2889,2.5886,0.070965,0.23625900000000002,0.5560870096826416,0.17443386469662364,0.0774334584900917
1488,989.0,32.8565,-78.5607,2.5706,0.081549,0.243772,0.5422087604997099,0.18176224495890225,0.08320916341409122
1489,989.5,35.4457,-78.0517,2.5603,0.087567,0.25258600000000003,0.5453182018387857,0.1890339478572566,0.08595029532525067
1490,990.0,40.8456,-75.0186,2.5582,0.088783,0.261533,0.5638471734017533,0.1952971213023889,0.08517939148253759
1491,990.5,47.4393,-70.2409,2.5515,0.09268000000000001,0.270706,0.5930337704267082,0.20232562966169165,0.08233969864946081
1492,991.0,51.9494,-64.6843,2.5199,0.111145,0.280542,0.6269786068603196,0.21337411369353126,0.0795931091499056
1493,991.5,54.7337,-59.1941,2.4516,0.151137,0.29192599999999996,0.6605178108677725,0.23244696410686888,0.07891160423214016
1494,992.0,64.3628,-54.412,2.3627,0.203122,0.306595,0.6897312871498824,0.2600567639083821,0.08068747740582063
1495,992.5,82.8729,-50.9288,2.282,0.250302,0.326611,0.7110098845413727,0.29096893006384716,0.08408714469402444
1496,993.0,98.3959,-49.3561,2.2135,0.290337,0.351971,0.7206173862976878,0.32262916669916875,0.09013697984901275
1497,993.5,102.2573,-50.0605,2.1414,0.332502,0.37655,0.7163142615840437,0.35520943294343976,0.10076785027687284
1498,994.0,99.8634,-52.794,2.0637,0.377951,0.389786,0.6996155230764532,0.38391410770965423,0.11532183842793467
1499,994.5,100.972,-56.6261,2.004,0.41287100000000004,0.387519,0.6762055227710071,0.4003957030251449,0.1296459173457619
1500,995.0,103.8717,-60.2357,1.9872,0.422682,0.373394,0.6541547576285165,0.3988001707371751,0.13792314170638734
1501,995.5,104.7082,-62.3389,2.0185,0.404384,0.35487699999999994,0.6413064727083907,0.38043666002700105,0.1364601674961238
1502,996.0,106.3515,-62.0962,2.0875,0.364031,0.337786,0.6427891080973762,0.3511537773946053,0.12543595401810237
1503,996.5,108.8284,-59.4395,2.1773,0.311522,0.322268,0.6590186813891689,0.31694054671815025,0.1080708055411926
1504,997.0,111.4304,-55.1853,2.2657,0.259844,0.304691,0.685007257704878,0.28315676737189244,0.08919232665389432
1505,997.5,113.7005,-50.782,2.3287,0.222969,0.28194199999999997,0.7119066743028193,0.2541716608170549,0.07322515906276114
1506,998.0,111.3328,-47.7192,2.3597,0.204879,0.253478,0.7306170808515838,0.23046312191433144,0.06208282853733992
1507,998.5,102.1212,-46.9104,2.3801,0.192914,0.213946,0.735557977030453,0.20370162286049662,0.05386726923140945
1508,999.0,88.865,-48.4595,2.4141,0.173032,0.17139700000000002,0.7260946458352425,0.1722164403200229,0.04717100507884969
1509,999.5,74.2984,-51.9499,2.4655,0.142983,0.144257,0.7047720642047711,0.14362141264101255,0.042401053190000926
1510,1000.0,62.952,-56.9717,2.5216,0.11017899999999999,0.127621,0.6740942792999176,0.11921940211643405,0.03885428516818937
1511,1000.5,55.9259,-63.3957,2.5629,0.086041,0.11746499999999999,0.634850563853508,0.10295892362005345,0.03759539290611225
1512,1001.0,47.5465,-71.1659,2.5774,0.07756400000000001,0.111571,0.5873830175020618,0.09608397924992491,0.03964588158449853
1513,1001.5,39.6357,-79.8939,2.5714,0.081078,0.108947,0.5340643455817221,0.09602887819036521,0.044743278202680904
1514,1002.0,37.8156,-88.7642,2.5588,0.08839499999999999,0.10923999999999999,0.47987637404929895,0.09936562188453307,0.051682407549429675
1515,1002.5,42.0422,-96.8911,2.5482,0.094636,0.11208800000000001,0.43022977519166744,0.10372967810612352,0.059102082013821965
1516,1003.0,49.5624,-103.7521,2.541,0.098828,0.116645,0.3883164607959925,0.10810418495368253,0.06612555045523313
1517,1003.5,55.455,-109.3026,2.5361,0.101714,0.12167199999999999,0.3544088887870735,0.11213789141053081,0.07239522592479906
1518,1004.0,56.0175,-113.7731,2.5323,0.103914,0.12609700000000001,0.32709895262530925,0.11553911200325197,0.07774638947972996
1519,1004.5,51.7239,-117.4243,2.5305,0.104958,0.12958999999999998,0.30479405632426154,0.11791893372991463,0.08197794360094217
1520,1005.0,46.5803,-120.4542,2.5324,0.103886,0.13270300000000002,0.2862846333119521,0.11916876101772646,0.085052575967527
1521,1005.5,43.9858,-123.0379,2.5379,0.100649,0.136492,0.27050101133205046,0.1199172365946614,0.08747950281966071
1522,1006.0,41.8307,-125.3718,2.5446,0.096731,0.141937,0.2562433980879074,0.1214557498227235,0.09033351577083408
1523,1006.5,38.2248,-127.6261,2.5479,0.094821,0.149436,0.24247205504138794,0.1251441971027822,0.0948002264547661
1524,1007.0,35.8871,-129.8288,2.5431,0.09759000000000001,0.158687,0.22901593237423254,0.131729594376131,0.10156141849880189
1525,1007.5,35.7738,-131.806,2.5294,0.105627,0.168636,0.2169373716362747,0.14070387987720878,0.11017994999762099
1526,1008.0,37.2848,-133.2659,2.512,0.115813,0.177267,0.20801895629066255,0.14972681833592807,0.11858080185696668
1527,1008.5,40.6779,-133.9661,2.4999,0.12288700000000001,0.18167999999999998,0.20374148904975706,0.1550948696266256,0.12349560994491897
1528,1009.0,44.9259,-133.8108,2.4975,0.12423999999999999,0.17996600000000001,0.20469020464888968,0.1546339851973039,0.1229819231215944
1529,1009.5,48.4072,-132.8115,2.501,0.122239,0.173617,0.21079485048413207,0.15014199247712146,0.11849283362151695
1530,1010.0,51.2604,-130.9834,2.5031,0.121006,0.166623,0.2219625709398577,0.14561194347477133,0.11329154214156184
1531,1010.5,53.8172,-128.2787,2.5004,0.122569,0.162283,0.23848537249152393,0.14380356714977555,0.10950851987245146
1532,1011.0,54.328,-124.6016,2.494,0.12633,0.161781,0.2609484898744616,0.14514193202000586,0.10726736404192357
1533,1011.5,52.0681,-119.8731,2.4869,0.130465,0.164726,0.2898345279330462,0.14858629025081688,0.10552085295864878
1534,1012.0,51.7477,-114.0809,2.4826,0.132963,0.170131,0.3252186264088701,0.15268221332231205,0.10302711362856364
1535,1012.5,54.2114,-107.2641,2.484,0.13216799999999998,0.17738900000000002,0.3668619264485781,0.15642128618733447,0.09903627179908457
1536,1013.0,53.9833,-99.4434,2.4914,0.127826,0.18716100000000002,0.4146379733650997,0.1602634178423136,0.09381211906361252
1537,1013.5,53.4213,-90.6225,2.5013,0.122065,0.201716,0.46852416414673625,0.16671713901246027,0.08860613080771208
1538,1014.0,59.5335,-80.9625,2.5071,0.118675,0.222933,0.5275363514462873,0.1785817433474094,0.08437338202699975
1539,1014.5,72.7133,-71.018,2.5036,0.120731,0.245644,0.5882865270777972,0.19354191935728032,0.0796838157746148
1540,1015.0,89.4201,-61.7545,2.4905,0.128379,0.266767,0.644876526772351,0.20933919834803988,0.07434126320004765
1541,1015.5,106.5409,-54.2265,2.4715,0.13947800000000002,0.28598,0.6908644921958521,0.2249874139635371,0.06955159846516008
1542,1016.0,120.6464,-49.1294,2.4485,0.15293400000000001,0.297575,0.7220022789333822,0.23657946760126922,0.06576855284430658
1543,1016.5,135.5588,-46.563,2.4199,0.169623,0.295024,0.7376802165612878,0.24063574412896352,0.06312351628752308
1544,1017.0,159.3849,-46.1545,2.3887,0.187917,0.27788599999999997,0.7401757112312533,0.23720605798018732,0.06163189530634027
1545,1017.5,185.1241,-47.3567,2.3683,0.199839,0.252236,0.7328315651058371,0.22755068184582528,0.060794359527848736
1546,1018.0,187.141,-49.5951,2.3759,0.195392,0.21953,0.7191573539204008,0.2078117592486046,0.05836240435383473
1547,1018.5,148.8119,-52.1867,2.4172,0.171237,0.186204,0.7033254714560616,0.1788771083523546,0.05306828178773779
1548,1019.0,94.7688,-54.3153,2.4783,0.135495,0.16662400000000002,0.690322019915086,0.15185923152874178,0.04702746007706804
1549,1019.5,62.9355,-55.318,2.5312,0.10454000000000001,0.157808,0.6841966037447693,0.13385061909457124,0.04227048010093083
1550,1020.0,59.4886,-55.1204,2.5553,0.09048,0.157034,0.6854037267479154,0.12815285317931865,0.04031641001683521
1551,1020.5,67.8207,-54.3534,2.5548,0.090738,0.16197099999999998,0.6900892699838115,0.13127831025154152,0.04068455696534692
1552,1021.0,73.2068,-53.9177,2.549,0.094169,0.169225,0.6927509273343719,0.1369395873843645,0.042074561235059725
1553,1021.5,71.0082,-54.3329,2.5498,0.093698,0.174637,0.6902145028864658,0.14013814072728378,0.04341276358976802
1554,1022.0,64.8212,-55.4841,2.5548,0.090753,0.176419,0.6831819117871653,0.14028501447054134,0.044444830089466765
1555,1022.5,61.2946,-56.9074,2.5531,0.091769,0.177189,0.6744870829897065,0.1410983541399403,0.04592933684144339
1556,1023.0,62.1417,-58.1326,2.5371,0.101086,0.181931,0.6670024316564342,0.14716872656410396,0.049006828082065745
1557,1023.5,64.4819,-58.7137,2.511,0.116384,0.195244,0.6634525370353401,0.16072562800001747,0.054091802336807576
1558,1024.0,65.4892,-58.1477,2.4844,0.13190200000000002,0.218856,0.6669101869330157,0.18068769512614855,0.06018523059307306
1559,1024.5,66.8499,-55.9968,2.4631,0.144382,0.24283100000000002,0.6800498674363908,0.19976618393136514,0.0639152170305666
1560,1025.0,72.1641,-52.1577,2.4461,0.154309,0.25999099999999997,0.7035026301964018,0.21378328695433604,0.06338618228992852
1561,1025.5,80.5413,-47.0365,2.4313,0.162989,0.27118,0.7347876419560769,0.22372305035579143,0.05933411773363879
1562,1026.0,88.9198,-41.5069,2.4183,0.17058399999999999,0.276818,0.7685675374935093,0.2299207539349156,0.053211126264506435
1563,1026.5,95.0186,-36.6533,2.4075,0.17687899999999998,0.279123,0.7982178017043893,0.23366196713414872,0.047148825386405274
1564,1027.0,98.1636,-33.409,2.3998,0.18140699999999998,0.280738,0.8180369776108006,0.23634966077085873,0.043006898614527445
1565,1027.5,98.187,-32.3402,2.3989,0.181934,0.282478,0.8245661935306515,0.2375855644183796,0.04168053992808493
1566,1028.0,93.0173,-33.7242,2.4103,0.175277,0.282226,0.8161114453709644,0.23491864741331198,0.04319885052824198
1567,1028.5,84.2836,-37.7017,2.4354,0.160592,0.276795,0.7918132077949847,0.2262799841888363,0.04710850404847542
1568,1029.0,73.01,-44.133,2.4699,0.140385,0.265933,0.752524897217386,0.21263620189657262,0.052622165919658966
1569,1029.5,56.8238,-52.2156,2.5073,0.118522,0.253363,0.7031489236079295,0.1977881116915271,0.05871361385318489
1570,1030.0,40.5381,-60.3935,2.5379,0.10066800000000001,0.243581,0.6531907697241822,0.1863675800467989,0.06463399698439719
1571,1030.5,30.8682,-66.9053,2.5375,0.100885,0.239876,0.6134106909190874,0.18400853051013696,0.07113573067490787
1572,1031.0,27.5952,-70.63,2.4647,0.143435,0.24262599999999998,0.5906567888451083,0.19929999385474148,0.08158209946765006
1573,1031.5,30.2037,-71.5753,2.3071,0.235622,0.2491,0.5848820248022237,0.2424546729638346,0.10064729291798605
1574,1032.0,38.247,-70.6742,2.1301,0.33913899999999997,0.256753,0.5903867744891415,0.3007801226228223,0.12320351619708579
1575,1032.5,47.9192,-69.0565,2.0144,0.40679299999999996,0.264855,0.600269177739088,0.3432409619159694,0.13720399194029687
1576,1033.0,55.1091,-67.3235,1.9883,0.422029,0.273155,0.6108559397049391,0.355473016462572,0.1383302129515783
1577,1033.5,59.7506,-65.3721,2.0425,0.39033700000000005,0.280482,0.6227768902532148,0.33987727630204995,0.12820956309892662
1578,1034.0,62.7874,-62.8433,2.1541,0.325115,0.28516600000000003,0.6382251324108862,0.305793566627063,0.11062842707610857
1579,1034.5,64.191,-59.6589,2.2869,0.247449,0.286853,0.6576783838846636,0.2678765118576095,0.09169992045843596
1580,1035.0,67.6154,-56.1,2.3925,0.1857,0.287166,0.6794194266776628,0.24181480677989922,0.07752112939533029
1581,1035.5,74.4036,-52.4758,2.4421,0.156676,0.288221,0.7015593820825317,0.23196843946644982,0.06922880441171814
1582,1036.0,80.0831,-48.8635,2.4492,0.152542,0.2908,0.72362664131464,0.2322000234323847,0.06417390036282744
1583,1036.5,83.669,-45.1817,2.4359,0.16027899999999998,0.29405000000000003,0.7461184706313571,0.23680663033475224,0.060120829474021774
1584,1037.0,88.6234,-41.419,2.4102,0.17533300000000002,0.296922,0.7691045117444028,0.24382815154632986,0.056298820101749594
1585,1037.5,96.4717,-37.7451,2.3761,0.19527799999999998,0.299577,0.7915480805766822,0.2528634772095409,0.05270987717638316
1586,1038.0,107.2587,-34.4584,2.3471,0.21222200000000002,0.303018,0.8116262747793151,0.2615894546880665,0.04927658005803863
1587,1038.5,118.9124,-31.878,2.3391,0.21691500000000002,0.307606,0.8273897373163505,0.266151806739124,0.045940533274968116
